time,position,velocity,acceleration,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11
27.5,2622.15564901977,11.1116351926803,4.35939539784735e-05,0,0,1,1,0,0,1,1,1,1,0
27.6,2623.26681310112,11.1116408135315,5.62085124018534e-05,0,0,1,1,0,0,1,1,1,1,0
27.7,2624.37797787071,11.1116476958386,6.88230708252332e-05,0,0,1,1,0,0,1,1,1,1,0
27.8,2625.48914345467,11.1116558396015,8.1437629248613e-05,0,0,1,1,0,0,1,1,1,1,0
27.9,2626.60030997915,11.1116652448203,9.40521876719929e-05,0,0,1,1,0,0,1,1,1,1,0
28.0,2627.7114775703,11.1116759114949,0.0001066667460953,0,0,1,1,0,0,1,1,1,1,0
28.1,2628.82264601602,11.1116844572441,8.54574923124265e-05,0,0,1,1,0,0,1,1,1,1,0
28.2,2629.93381510423,11.111690882068,6.42482385294802e-05,0,0,1,1,0,0,1,1,1,1,0
28.3,2631.04498462283,11.1116951859665,4.3038984746534e-05,0,0,1,1,0,0,1,1,1,1,0
28.4,2632.15615435972,11.1116973689395,2.18297309635877e-05,0,0,1,1,0,0,1,1,1,1,0
28.5,2633.26732410282,11.1116974309873,6.20477180641501e-07,0,0,1,1,0,0,1,1,1,1,0
28.6,2634.37849364003,11.1116953721096,-2.05887766023047e-05,0,0,1,1,0,0,1,1,1,1,0
28.7,2635.48966275926,11.1116911923066,-4.1798030385251e-05,0,0,1,1,0,0,1,1,1,1,0
28.8,2636.60083124842,11.1116848915782,-6.30072841681972e-05,0,0,1,1,0,0,1,1,1,1,0
28.9,2637.71199889541,11.1116764699244,-8.42165379511435e-05,0,0,1,1,0,0,1,1,1,1,0
29.0,2638.82316548815,11.1116659273452,-0.000105425791734,0,0,1,1,0,0,1,1,1,1,0
29.1,2639.93433112466,11.111656365175,-9.56217016779451e-05,0,0,1,1,0,0,1,1,1,1,0
29.2,2641.045495903,11.1116477834138,-8.58176116218005e-05,0,0,1,1,0,0,1,1,1,1,0
29.3,2642.15665992121,11.1116401820617,-7.60135215656559e-05,0,0,1,1,0,0,1,1,1,1,0
29.4,2643.26782327732,11.1116335611185,-6.62094315095114e-05,0,0,1,1,0,0,1,1,1,1,0
29.5,2644.37898606938,11.1116279205844,-5.64053414533668e-05,0,0,1,1,0,0,1,1,1,1,0
29.6,2645.49014839543,11.1116232604593,-4.66012513972222e-05,0,0,1,1,0,0,1,1,1,1,0
29.7,2646.6013103535,11.1116195807431,-3.67971613410776e-05,0,0,1,1,0,0,1,1,1,1,0
29.8,2647.71247204165,11.111616881436,-2.6993071284933e-05,0,0,1,1,0,0,1,1,1,1,0
29.9,2648.8236335579,11.1116151625379,-1.71889812287884e-05,0,0,1,1,0,0,1,1,1,1,0
30.0,2649.9347950003,11.1116144240488,-7.38489117264384e-06,0,0,1,1,0,0,1,1,1,1,0
30.1,2651.04595632893,11.1116132862801,-1.13776870272235e-05,0,0,1,1,0,0,1,1,1,1,0
30.2,2652.15711750386,11.1116117492318,-1.53704828818032e-05,0,0,1,1,0,0,1,1,1,1,0
30.3,2653.26827848515,11.1116098129039,-1.93632787363829e-05,0,0,1,1,0,0,1,1,1,1,0
30.4,2654.37943923288,11.1116074772964,-2.33560745909626e-05,0,0,1,1,0,0,1,1,1,1,0
30.5,2655.49059970712,11.1116047424094,-2.73488704455423e-05,0,0,1,1,0,0,1,1,1,1,0
30.6,2656.60175986794,11.1116016082428,-3.1341666300122e-05,0,0,1,1,0,0,1,1,1,1,0
30.7,2657.71291967542,11.1115980747965,-3.53344621547017e-05,0,0,1,1,0,0,1,1,1,1,0
30.8,2658.82407908963,11.1115941420707,-3.93272580092814e-05,0,0,1,1,0,0,1,1,1,1,0
30.9,2659.93523807063,11.1115898100654,-4.33200538638611e-05,0,0,1,1,0,0,1,1,1,1,0
31.0,2661.04639657851,11.1115850787804,-4.73128497184408e-05,0,0,1,1,0,0,1,1,1,1,0
31.1,2662.15755547066,11.111588921437,3.84265664862008e-05,0,0,1,1,0,0,1,1,1,1,0
31.2,2663.26871560446,11.1116013380353,0.0001241659826908,0,0,1,1,0,0,1,1,1,1,0
31.3,2664.37987783732,11.1116223285752,0.0002099053988954,0,0,1,1,0,0,1,1,1,1,0
31.4,2665.49104302662,11.1116518930567,0.0002956448151001,0,0,1,1,0,0,1,1,1,1,0
31.5,2666.60221202977,11.1116900314798,0.0003813842313047,0,0,1,1,0,0,1,1,1,1,0
31.6,2667.71338570415,11.1117367438446,0.0004671236475094,0,0,1,1,0,0,1,1,1,1,0
31.7,2668.82456490717,11.111792030151,0.000552863063714,0,0,1,1,0,0,1,1,1,1,0
31.8,2669.93575049621,11.111855890399,0.0006386024799186,0,0,1,1,0,0,1,1,1,1,0
31.9,2671.04694332867,11.1119283245886,0.0007243418961233,0,0,1,1,0,0,1,1,1,1,0
32.0,2672.15814426194,11.1120093327198,0.0008100813123279,0,0,1,1,0,0,1,1,1,1,0
32.1,2673.26935186328,11.1120760134113,0.0006668069148251,0,0,1,1,0,0,1,1,1,1,0
32.2,2674.38056469995,11.112128366663,0.0005235325173223,0,0,1,1,0,0,1,1,1,1,0
32.3,2675.4917813392,11.112166392475,0.0003802581198195,0,0,1,1,1,0,1,1,1,1,0
32.4,2676.60300034828,11.1121900908472,0.0002369837223166,0,0,1,1,1,0,1,1,1,1,0
32.5,2677.71422029446,11.1121994617797,9.37093248138555e-05,0,0,1,1,1,0,1,1,1,1,0
32.6,2678.82543974499,11.1121945052724,-4.95650726889683e-05,0,0,1,1,1,0,1,1,1,1,0
32.7,2679.93665726712,11.1121752213254,-0.0001928394701917,0,0,1,1,1,0,1,1,1,1,0
32.8,2681.04787142811,11.1121416099386,-0.0003361138676946,0,0,1,1,1,0,1,1,1,1,0
32.9,2682.15908079522,11.1120936711121,-0.0004793882651974,0,0,1,1,1,0,1,1,1,1,0
33.0,2683.27028393571,11.1120314048459,-0.0006226626627002,0,0,1,1,1,0,1,1,1,1,0
33.1,2684.38146180189,11.1117786617779,-0.0025274306800531,0,0,1,1,1,0,1,1,1,1,0
33.2,2685.49259534608,11.1113354419081,-0.004432198697406,0,0,1,1,1,0,1,1,1,1,0
33.3,2686.6036655206,11.1107017452366,-0.0063369667147589,0,0,1,1,1,1,1,1,1,1,0
33.4,2687.71465327778,11.1098775717634,-0.0082417347321118,0,0,1,1,1,1,1,1,1,1,0
33.5,2688.82553956993,11.1088629214885,-0.0101465027494647,0,0,1,1,1,1,1,1,1,1,0
33.6,2689.93630534937,11.1076577944118,-0.0120512707668176,0,0,1,1,1,1,1,1,1,1,0
33.7,2691.04693156842,11.1062621905334,-0.0139560387841705,0,0,1,1,1,1,1,1,1,1,0
33.8,2692.1573991794,11.1046761098532,-0.0158608068015234,0,0,1,1,1,1,1,1,1,1,0
33.9,2693.26768913464,11.1028995523713,-0.0177655748188763,0,0,1,1,1,1,1,1,1,1,0
34.0,2694.37778238645,11.1009325180877,-0.0196703428362292,0,0,1,1,1,1,1,1,1,1,0
34.1,2695.48765981509,11.0987742864234,-0.0215823166428141,0,0,1,1,1,1,1,1,1,1,0
34.2,2696.59730230083,11.0964248573785,-0.0234942904493991,0,0,1,1,1,1,1,1,1,1,0
34.3,2697.70669072393,11.0938842309529,-0.0254062642559841,0,0,1,1,1,1,1,1,1,1,0
34.4,2698.81580596464,11.0911524071466,-0.027318238062569,0,0,1,1,1,1,1,1,1,1,0
34.5,2699.92462890324,11.0882293859597,-0.029230211869154,0,0,1,1,1,1,1,1,1,1,0
34.6,2701.03314041998,11.0851151673921,-0.031142185675739,0,0,1,1,1,1,1,1,1,1,0
34.7,2702.14132139512,11.0818097514439,-0.0330541594823239,0,0,1,1,1,1,1,1,1,1,0
34.8,2703.24915270893,11.078313138115,-0.0349661332889089,0,0,1,1,1,1,1,1,1,1,0
34.9,2704.35661524167,11.0746253274055,-0.0368781070954939,0,0,1,1,1,1,1,1,1,1,0
35.0,2705.4636898736,11.0707463193153,-0.0387900809020788,0,0,1,1,1,1,1,1,1,1,0
35.1,2706.57035246095,11.0666258734954,-0.0412044581986993,0,0,1,1,1,1,1,1,1,1,0
35.2,2707.67657885995,11.0622639899459,-0.0436188354953198,0,0,1,1,1,1,1,1,1,1,0
35.3,2708.78234492682,11.0576606686667,-0.0460332127919404,0,0,1,1,1,1,1,1,1,1,0
35.4,2709.88762651778,11.0528159096578,-0.0484475900885609,0,0,1,1,1,1,1,1,1,1,0
35.5,2710.99239948907,11.0477297129193,-0.0508619673851814,0,0,1,1,1,1,1,1,1,1,0
35.6,2712.09663969692,11.0424020784511,-0.0532763446818019,0,0,1,1,1,1,1,1,1,1,0
35.7,2713.20032299754,11.0368330062533,-0.0556907219784224,0,0,1,1,1,1,1,1,1,1,0
35.8,2714.30342524718,11.0310224963258,-0.0581050992750429,0,0,1,1,1,1,1,1,1,1,0
35.9,2715.40592230204,11.0249705486686,-0.0605194765716634,0,0,1,1,1,1,1,1,1,1,0
36.0,2716.50779001837,11.0186771632818,-0.0629338538682839,0,0,1,1,1,1,1,1,1,1,0
36.1,2717.60904537101,11.0125535263476,-0.0612363693420911,0,0,1,1,1,1,1,1,1,1,0
36.2,2718.70970533479,11.006599637866,-0.0595388848158983,0,0,1,1,1,1,1,1,1,1,0
36.3,2719.80978688458,11.000815497837,-0.0578414002897054,0,0,1,1,1,1,1,1,1,1,0
36.4,2720.9093069952,10.9952011062607,-0.0561439157635126,0,0,1,1,1,1,1,1,1,1,0
36.5,2722.00828264152,10.9897564631369,-0.0544464312373198,0,0,1,1,1,1,1,1,1,1,0
36.6,2723.10673079836,10.9844815684658,-0.052748946711127,0,0,1,1,1,1,1,1,1,1,0
36.7,2724.20466844059,10.9793764222473,-0.0510514621849341,0,0,1,1,1,1,1,1,1,1,0
36.8,2725.30211254304,10.9744410244814,-0.0493539776587413,0,0,1,1,1,1,1,1,1,1,0
36.9,2726.39908008055,10.9696753751682,-0.0476564931325485,0,0,1,1,1,1,1,1,1,1,0
37.0,2727.49558802798,10.9650794743076,-0.0459590086063557,0,0,1,1,1,1,1,1,1,1,0
37.1,2728.59164340765,10.9605537966746,-0.0452567763299796,0,0,1,1,1,1,1,1,1,1,0
37.2,2729.68725324188,10.9560983422692,-0.0445545440536036,0,0,1,1,1,1,1,1,1,1,0
37.3,2730.78242455299,10.9517131110915,-0.0438523117772275,0,0,1,1,1,1,1,1,1,1,0
37.4,2731.8771643633,10.9473981031414,-0.0431500795008515,0,0,1,1,1,1,1,1,1,1,0
37.5,2732.97147969514,10.9431533184189,-0.0424478472244754,0,0,1,1,1,1,1,1,1,1,0
37.6,2734.06537757083,10.9389787569241,-0.0417456149480994,0,0,1,1,1,1,1,1,1,1,0
37.7,2735.1588650127,10.934874418657,-0.0410433826717234,0,0,1,1,1,1,1,1,1,1,0
37.8,2736.25194904306,10.9308403036174,-0.0403411503953473,0,0,1,1,1,1,1,1,1,1,0
37.9,2737.34463668424,10.9268764118055,-0.0396389181189713,0,0,1,1,1,1,0,1,1,1,0
38.0,2738.43693495856,10.9229827432213,-0.0389366858425952,0,0,1,1,1,1,0,1,1,1,0
38.1,2739.52884433842,10.9190937985198,-0.038889447014704,0,0,1,1,1,1,0,1,1,1,0
38.2,2740.62036529619,10.9152095777011,-0.0388422081868128,0,0,1,1,1,1,0,1,1,1,0
38.3,2741.71149830426,10.9113300807652,-0.0387949693589215,0,0,1,1,1,1,0,1,1,1,0
38.4,2742.80224383503,10.9074553077121,-0.0387477305310303,0,0,1,1,1,1,0,1,1,1,0
38.5,2743.89260236089,10.9035852585418,-0.0387004917031391,0,0,1,1,1,1,0,1,1,1,0
38.6,2744.98257435421,10.8997199332543,-0.0386532528752478,0,0,1,1,1,1,0,1,1,1,0
38.7,2746.0721602874,10.8958593318495,-0.0386060140473566,0,0,1,1,1,1,0,1,1,1,0
38.8,2747.16136063283,10.8920034543276,-0.0385587752194654,0,0,1,1,1,1,0,1,1,1,0
38.9,2748.2501758629,10.8881523006884,-0.0385115363915741,0,0,1,1,1,1,0,1,1,1,0
39.0,2749.33860644999,10.8843058709321,-0.0384642975636829,0,0,1,1,1,1,0,1,1,1,0
39.1,2750.42664864808,10.880421980895,-0.0388389003709372,0,0,1,1,1,1,0,1,1,1,0
39.2,2751.51429871114,10.8765006305772,-0.0392135031781914,0,0,1,1,1,1,0,1,1,1,0
39.3,2752.60155289314,10.8725418199786,-0.0395881059854457,0,0,1,1,1,1,0,1,1,1,0
39.4,2753.68840744805,10.8685455490993,-0.0399627087927,0,0,1,1,1,1,0,1,1,1,0
39.5,2754.77485862984,10.8645118179394,-0.0403373115999543,0,0,1,1,1,1,0,1,0,1,0
39.6,2755.86090269249,10.8604406264986,-0.0407119144072085,0,0,1,1,1,1,0,1,0,1,0
39.7,2756.94653588997,10.8563319747772,-0.0410865172144628,0,0,1,1,1,1,0,1,0,1,0
39.8,2758.03175447625,10.852185862775,-0.0414611200217171,0,0,1,1,1,1,0,1,0,1,0
39.9,2759.1165547053,10.8480022904921,-0.0418357228289713,0,0,1,1,1,1,0,1,0,1,0
40.0,2760.20093283109,10.8437812579285,-0.0422103256362256,0,0,1,1,1,1,0,1,0,1,0
40.1,2761.28488248298,10.8394965188813,-0.0428473904719308,0,0,1,1,1,1,0,1,0,1,0
40.2,2762.36839729031,10.8351480733505,-0.043484455307636,0,0,1,1,1,1,0,1,0,1,0
40.3,2763.45147088245,10.8307359213362,-0.0441215201433411,0,0,1,1,1,1,0,1,0,1,0
40.4,2764.53409688873,10.8262600628383,-0.0447585849790463,0,0,1,1,1,1,0,1,0,1,0
40.5,2765.61626893852,10.8217204978568,-0.0453956498147515,0,0,1,1,1,1,0,1,0,1,0
40.6,2766.69798066116,10.8171172263918,-0.0460327146504566,0,0,1,1,1,1,0,1,0,1,0
40.7,2767.779225686,10.8124502484432,-0.0466697794861618,0,0,1,1,1,1,0,1,0,1,0
40.8,2768.8599976424,10.807719564011,-0.047306844321867,0,0,1,1,1,1,0,1,0,1,0
40.9,2769.94029015971,10.8029251730952,-0.0479439091575722,0,0,1,1,1,1,0,1,0,1,0
41.0,2771.02009686728,10.7980670756959,-0.0485809739932773,0,0,1,1,1,1,0,1,0,1,0
41.1,2772.09940985564,10.7931298836187,-0.0493719207721753,0,0,1,1,1,1,0,1,0,1,0
41.2,2773.17822121533,10.7881135968636,-0.0501628675510732,0,0,1,1,1,1,0,1,0,1,0
41.3,2774.25652303687,10.7830182154306,-0.0509538143299711,0,0,1,1,1,1,0,1,0,1,0
41.4,2775.3343074108,10.7778437393197,-0.0517447611088691,0,0,1,1,1,1,0,1,0,1,0
41.5,2776.41156642766,10.7725901685309,-0.052535707887767,0,0,0,1,1,1,0,1,0,1,0
41.6,2777.48829217796,10.7672575030642,-0.0533266546666649,0,0,0,1,1,1,0,1,0,1,0
41.7,2778.56447675226,10.7618457429197,-0.0541176014455629,0,0,0,1,1,1,0,1,0,1,0
41.8,2779.64011224107,10.7563548880972,-0.0549085482244608,0,0,0,1,1,1,0,1,0,1,0
41.9,2780.71519073492,10.7507849385969,-0.0556994950033587,0,0,0,1,1,1,0,1,0,1,0
42.0,2781.78970432437,10.7451358944187,-0.0564904417822567,0,0,0,1,1,1,0,1,0,1,0
42.1,2782.86364429722,10.73939972856,-0.0573616585863522,0,0,0,1,1,1,0,1,0,1,0
42.2,2783.93700194132,10.733576441021,-0.0582328753904477,0,0,0,1,1,1,0,1,0,1,0
42.3,2785.0097685445,10.7276660318015,-0.0591040921945433,0,0,0,1,1,1,0,1,0,1,0
42.4,2786.08193539459,10.7216685009017,-0.0599753089986388,0,0,0,1,1,1,0,1,0,1,0
42.5,2787.15349377943,10.7155838483214,-0.0608465258027344,0,0,0,1,1,1,0,1,0,1,0
42.6,2788.22443498683,10.7094120740607,-0.0617177426068299,0,0,0,1,1,1,0,1,0,1,0
42.7,2789.29475030465,10.7031531781196,-0.0625889594109254,0,0,0,1,1,1,0,1,0,1,0
42.8,2790.3644310207,10.6968071604981,-0.063460176215021,0,0,0,1,1,1,0,1,0,1,0
42.9,2791.43346842281,10.6903740211962,-0.0643313930191165,0,0,0,1,1,1,0,1,0,1,0
43.0,2792.50185379884,10.6838537602139,-0.065202609823212,0,0,0,1,1,1,0,1,0,1,0
43.1,2793.56957812943,10.6772433058942,-0.0661045431968642,0,0,0,1,1,1,0,1,0,1,0
43.2,2794.63663239525,10.6705426582372,-0.0670064765705164,0,0,0,1,1,1,0,1,0,1,0
43.3,2795.70300757697,10.6637518172427,-0.0679084099441686,0,0,0,1,1,1,0,1,0,1,0
43.4,2796.76869465526,10.656870782911,-0.0688103433178208,0,0,0,1,1,1,0,1,0,1,0
43.5,2797.83368461079,10.6498995552418,-0.069712276691473,0,0,0,1,1,1,0,1,0,1,0
43.6,2798.89796842421,10.6428381342353,-0.0706142100651252,0,0,0,1,1,1,0,1,0,1,0
43.7,2799.9615370762,10.6356865198914,-0.0715161434387774,0,0,0,1,1,1,0,1,0,1,0
43.8,2801.02438154742,10.6284447122102,-0.0724180768124295,0,0,0,1,1,1,0,1,0,1,0
43.9,2802.08649281854,10.6211127111916,-0.0733200101860817,0,0,0,1,1,1,0,1,0,1,0
44.0,2803.14786187022,10.6136905168356,-0.0742219435597339,0,0,0,1,1,1,0,1,0,1,0
44.1,2804.2084797061,10.6061783587659,-0.0751215806969429,0,0,0,1,1,1,0,1,0,1,0
44.2,2805.2683373298,10.5985762369825,-0.0760212178341519,0,0,0,1,1,1,0,1,0,1,0
44.3,2806.32742574495,10.5908841514853,-0.0769208549713608,0,0,0,1,1,1,0,1,0,1,0
44.4,2807.38573595518,10.5831021022745,-0.0778204921085698,0,0,0,1,1,1,0,1,0,1,0
44.5,2808.44325896411,10.5752300893499,-0.0787201292457788,0,0,0,1,1,1,0,1,0,1,0
44.6,2809.49998577538,10.5672681127116,-0.0796197663829878,0,0,0,1,1,1,0,1,0,1,0
44.7,2810.55590739262,10.5592161723596,-0.0805194035201967,0,0,0,1,1,1,0,1,0,1,0
44.8,2811.61101481945,10.5510742682939,-0.0814190406574057,0,0,0,1,1,1,0,1,0,1,0
44.9,2812.6652990595,10.5428424005144,-0.0823186777946147,0,0,0,1,1,1,0,1,0,1,0
45.0,2813.7187511164,10.5345205690212,-0.0832183149318237,0,0,0,1,1,1,0,1,0,1,0
45.1,2814.77136223327,10.5261111686733,-0.0840940034796041,0,0,0,1,1,1,0,1,0,1,0
45.2,2815.82312365322,10.5176141994705,-0.0849696920273846,0,0,0,1,1,1,0,1,0,1,0
45.3,2816.87402661936,10.509029661413,-0.0858453805751651,0,0,0,1,1,1,0,1,0,1,0
45.4,2817.92406237481,10.5003575545007,-0.0867210691229456,0,0,0,1,1,1,0,1,0,1,0
45.5,2818.97322216268,10.4915978787336,-0.087596757670726,0,0,0,1,1,1,0,1,0,1,0
45.6,2820.02149722609,10.4827506341118,-0.0884724462185065,0,0,0,1,1,1,0,1,0,1,0
45.7,2821.06887880815,10.4738158206352,-0.089348134766287,0,0,0,1,1,1,0,1,0,1,0
45.8,2822.11535815199,10.4647934383037,-0.0902238233140674,0,0,0,1,1,1,0,1,0,1,0
45.9,2823.1609265007,10.4556834871176,-0.0910995118618479,0,0,0,1,1,1,0,1,0,1,0
46.0,2824.2055750974,10.4464859670766,-0.0919752004096284,0,0,0,1,1,1,0,1,0,1,0
46.1,2825.24929556332,10.4372046591464,-0.0928130793024114,0,0,0,1,1,1,0,1,0,1,0
46.2,2826.29207951965,10.4278395633268,-0.0936509581951943,0,0,0,1,1,1,0,1,0,1,0
46.3,2827.33391858761,10.418390679618,-0.0944888370879773,0,0,0,1,1,1,0,1,0,1,0
46.4,2828.37480438842,10.40885800802,-0.0953267159807603,0,0,0,1,1,1,0,1,0,1,0
46.5,2829.41472854327,10.3992415485326,-0.0961645948735433,0,0,0,0,1,1,0,1,0,1,0
46.6,2830.45368267338,10.389541301156,-0.0970024737663262,0,0,0,0,1,1,0,1,0,1,0
46.7,2831.49165839997,10.3797572658901,-0.0978403526591092,0,0,0,0,1,1,0,1,0,1,0
46.8,2832.52864734425,10.3698894427349,-0.0986782315518922,0,0,0,0,1,1,0,1,0,1,0
46.9,2833.56464112742,10.3599378316904,-0.0995161104446751,0,0,0,0,1,1,0,1,0,1,0
47.0,2834.59963137069,10.3499024327567,-0.100353989337458,0,0,0,0,1,1,0,1,0,1,0
47.1,2835.63361015867,10.3397878797652,-0.101145529914991,0,0,0,0,1,1,0,1,0,1,0
47.2,2836.66656957594,10.3295941727159,-0.101937070492524,0,0,0,0,1,1,0,1,0,1,0
47.3,2837.6985017071,10.3193213116089,-0.102728611070057,0,0,0,0,1,1,0,1,0,1,0
47.4,2838.72939863675,10.3089692964441,-0.103520151647591,0,0,0,0,1,1,0,1,0,1,0
47.5,2839.75925244947,10.2985381272216,-0.104311692225124,0,0,0,0,1,1,0,1,0,1,0
47.6,2840.78805522986,10.2880278039414,-0.105103232802657,0,0,0,0,1,1,0,1,0,1,0
47.7,2841.81579906252,10.2774383266033,-0.10589477338019,0,0,0,0,1,1,0,1,0,1,0
47.8,2842.84247603204,10.2667696952076,-0.106686313957723,0,0,0,0,1,1,0,1,0,1,0
47.9,2843.86807822302,10.2560219097541,-0.107477854535256,0,0,0,0,1,1,0,1,0,1,0
48.0,2844.89259772004,10.2451949702428,-0.108269395112789,0,0,0,0,1,1,0,1,0,1,0
48.1,2845.91602469152,10.2342697148087,-0.109252554340612,0,0,0,0,1,1,0,1,0,1,0
48.2,2846.93834930587,10.2232461434519,-0.110235713568434,0,0,0,0,1,1,0,1,0,1,1
48.3,2847.95956173149,10.2121242561722,-0.111218872796256,0,0,0,0,1,1,0,1,0,1,1
48.4,2848.97965213678,10.2009040529698,-0.112202032024079,0,0,0,0,1,1,0,1,0,1,1
48.5,2849.99861069017,10.1895855338446,-0.113185191251901,0,0,0,0,1,1,0,1,0,1,1
48.6,2851.01642756005,10.1781686987967,-0.114168350479724,0,0,0,0,1,1,0,1,0,1,1
48.7,2852.03309291483,10.1666535478259,-0.115151509707546,0,0,0,0,1,1,0,1,0,1,1
48.8,2853.04859692292,10.1550400809324,-0.116134668935369,0,0,0,0,1,1,0,1,0,1,1
48.9,2854.06292975274,10.1433282981161,-0.117117828163191,0,0,0,0,1,1,0,1,0,1,1
49.0,2855.07608157267,10.131518199377,-0.118100987391014,0,0,0,0,1,1,0,1,0,1,1
49.1,2856.08804138869,10.1195981601531,-0.119200392238195,0,0,0,0,1,1,0,1,0,1,1
49.2,2857.09879820673,10.1075681804446,-0.120299797085377,0,0,0,0,1,1,0,1,0,1,1
49.3,2858.10834103276,10.0954282602513,-0.121399201932558,0,0,0,0,1,1,0,1,0,1,1
49.4,2859.11665887272,10.0831783995734,-0.12249860677974,0,0,0,0,1,1,0,1,0,1,1
49.5,2860.12374073256,10.0708185984107,-0.123598011626921,0,0,0,0,1,1,0,1,0,1,1
49.6,2861.12957561823,10.0583488567633,-0.124697416474103,0,0,0,0,1,1,0,1,0,1,1
49.7,2862.1341525357,10.0457691746311,-0.125796821321284,0,0,0,0,1,1,0,1,0,1,1
49.8,2863.1374604909,10.0330795520143,-0.126896226168466,0,0,0,0,1,1,0,1,0,1,1
49.9,2864.13948848979,10.0202799889127,-0.127995631015648,0,0,0,0,1,1,0,1,0,1,1
50.0,2865.14022553832,10.0073704853264,-0.129095035862829,0,0,0,0,1,1,0,1,0,1,1
50.1,2866.13965999888,9.99434460557534,-0.13025879751102,0,0,0,0,1,1,0,1,0,1,1
50.2,2867.13778023384,9.98120234965942,-0.131422559159212,0,0,0,0,1,1,0,1,0,1,1
50.3,2868.1345746056,9.96794371757868,-0.132586320807403,0,0,0,0,1,1,0,1,0,1,1
50.4,2869.13003147654,9.95456870933312,-0.133750082455594,0,0,0,0,1,1,0,1,0,1,1
50.5,2870.12413920903,9.94107732492274,-0.134913844103785,0,0,0,0,1,1,0,1,0,1,1
50.6,2871.11688616546,9.92746956434755,-0.136077605751977,0,0,0,0,1,1,0,1,0,1,1
50.7,2872.10826070822,9.91374542760753,-0.137241367400168,0,0,0,0,1,1,0,1,0,1,1
50.8,2873.09825119969,9.89990491470269,-0.138405129048359,0,0,0,0,1,1,0,1,0,1,1
50.9,2874.08684600226,9.88594802563304,-0.13956889069655,0,0,0,0,1,1,0,1,0,1,1
51.0,2875.0740334783,9.87187476039856,-0.140732652344742,0,0,0,0,1,1,0,1,0,1,1
51.1,2876.05980170751,9.85768229215675,-0.141924682418147,0,0,0,0,1,1,0,1,0,1,1
51.2,2877.0441387696,9.84337062090759,-0.143116712491551,0,0,0,0,1,1,0,1,0,1,1
51.3,2878.02703274427,9.8289397466511,-0.144308742564956,0,0,0,0,1,1,0,1,0,1,1
51.4,2879.00847171121,9.81438966938726,-0.145500772638361,0,0,0,0,1,1,0,1,0,1,1
51.5,2879.98844375012,9.79972038911609,-0.146692802711766,0,0,0,0,1,1,0,1,0,0,1
51.6,2880.9669369407,9.78493190583757,-0.147884832785171,0,0,0,0,1,1,0,1,0,0,1
51.7,2881.94393936266,9.77002421955171,-0.149076862858576,0,0,0,0,1,1,0,1,0,0,1
51.8,2882.91943909568,9.75499733025851,-0.150268892931981,0,0,0,0,1,1,0,1,0,0,1
51.9,2883.89342421948,9.73985123795797,-0.151460923005386,0,0,0,0,1,1,0,1,0,0,1
52.0,2884.86588281374,9.7245859426501,-0.15265295307879,0,0,0,0,1,1,0,1,0,0,1
52.1,2885.83680292969,9.7092011594624,-0.153847831876992,0,0,0,0,1,1,0,1,0,0,1
52.2,2886.80617261853,9.69369688839488,-0.155042710675193,0,0,0,0,1,1,0,1,0,0,1
52.3,2887.77397993147,9.67807312944754,-0.156237589473394,0,0,0,0,1,1,0,1,0,0,1
52.4,2888.74021291974,9.66232988262038,-0.157432468271596,0,0,0,0,1,1,0,1,0,0,1
52.5,2889.70485963453,9.6464671479134,-0.158627347069797,0,0,0,0,1,1,0,1,0,0,1
52.6,2890.66790812706,9.6304849253266,-0.159822225867998,0,0,0,0,1,1,0,1,0,0,1
52.7,2891.62934644855,9.61438321485998,-0.161017104666199,0,0,0,0,1,1,0,1,0,0,1
52.8,2892.5891626502,9.59816201651354,-0.162211983464401,0,0,0,0,1,1,0,1,0,0,1
52.9,2893.54734478323,9.58182133028728,-0.163406862262602,0,0,0,0,1,1,0,1,0,0,1
53.0,2894.50388089885,9.5653611561812,-0.164601741060803,0,0,0,0,1,1,0,1,0,0,1
53.1,2895.45875920183,9.54878302982175,-0.165781263594483,0,0,0,0,1,1,0,1,0,0,1
53.2,2896.41196789695,9.53208695120893,-0.166960786128163,0,0,0,0,1,1,0,1,0,0,1
53.3,2897.36349518898,9.51527292034275,-0.168140308661843,0,0,0,0,1,1,0,1,0,0,1
53.4,2898.31332928271,9.4983409372232,-0.169319831195523,0,0,0,0,1,1,0,1,0,0,1
53.5,2899.26145838289,9.48129100185028,-0.170499353729203,0,0,0,0,1,1,0,1,0,0,1
53.6,2900.20787069431,9.46412311422399,-0.171678876262883,0,0,0,0,1,1,0,1,0,0,1
53.7,2901.15255442175,9.44683727434433,-0.172858398796563,0,0,0,0,1,1,0,1,0,0,1
53.8,2902.09549776997,9.42943348221131,-0.174037921330243,0,0,0,0,1,1,0,1,0,0,1
53.9,2903.03668894375,9.41191173782492,-0.175217443863923,0,0,0,0,1,1,0,1,0,0,1
54.0,2903.97611614787,9.39427204118516,-0.176396966397603,0,0,0,0,1,1,0,1,0,0,1
54.1,2904.91376787396,9.37651726089917,-0.177547802859856,0,0,0,0,1,1,0,1,0,0,1
54.2,2905.84963261366,9.35864739696696,-0.178698639322109,0,0,0,0,1,1,0,1,0,0,1
54.3,2906.7836988586,9.34066244938852,-0.179849475784362,0,0,0,0,1,1,0,1,0,0,1
